,label,number_of_holes,width,height,aspect_ratio,area,angle,radius,contour,hull_radius,weight0_0,weight1_0,weight2_0,weight3_0,weight4_0,weight5_0,weight6_0,weight7_0,weight0_1,weight1_1,weight2_1,weight3_1,weight4_1,weight5_1,weight6_1,weight7_1,weight0_2,weight1_2,weight2_2,weight3_2,weight4_2,weight5_2,weight6_2,weight7_2,weight0_3,weight1_3,weight2_3,weight3_3,weight4_3,weight5_3,weight6_3,weight7_3,weight0_4,weight1_4,weight2_4,weight3_4,weight4_4,weight5_4,weight6_4,weight7_4,weight0_5,weight1_5,weight2_5,weight3_5,weight4_5,weight5_5,weight6_5,weight7_5,weight0_6,weight1_6,weight2_6,weight3_6,weight4_6,weight5_6,weight6_6,weight7_6,weight0_7,weight1_7,weight2_7,weight3_7,weight4_7,weight5_7,weight6_7,weight7_7
355,5,0,16,30,0.51724137931,214.5,90.0,9.50799459836,40,13.8059328482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,11.0,0.0,0.0,10.0,10.0,16.0,16.0,10.0,11.0,14.0,13.0,16.0,16.0,16.0,13.0,0.0,0.0,0.0,10.0,15.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,9,1,23,30,1.61032878182,280.0,-74.7448806763,10.0376782659,44,12.6920617311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,12.0,0.0,0.0,0.0,0.0,14.0,0.0,8.0,11.0,0.0,0.0,0.0,11.0,9.0,0.0,13.0,0.0,0.0,8.0,10.0,16.0,10.0,12.0,16.0,15.0,11.0,8.0,8.0,13.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,2,0,23,30,0.70967747729,231.0,87.709389925,10.7495698439,47,16.0082530751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,10.0,16.0,16.0,10.0,0.0,0.0,0.0,9.0,16.0,16.0,0.0,14.0,16.0,16.0,16.0,14.0,10.0,16.0,0.0,0.0,6.0,8.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,2,0,24,30,0.674193502111,264.5,84.2894062996,11.16382189,39,15.2215846972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,15.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,8.0,0.0,0.0,0.0,9.0,16.0,16.0,11.0,15.0,12.0,13.0,16.0,16.0,16.0,16.0,0.0,9.0,12.0,15.0,8.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,8,2,20,30,0.655172413793,358.0,90.0,11.2411812641,41,14.1963875107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,11.0,16.0,14.0,8.0,13.0,0.0,12.0,8.0,0.0,16.0,14.0,0.0,0.0,16.0,12.0,10.0,8.0,9.0,0.0,14.0,8.0,16.0,16.0,10.0,13.0,0.0,0.0,0.0,9.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,9,1,22,30,0.619433219247,360.0,79.3803453445,11.6219038902,44,13.8773462602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,11.0,16.0,12.0,12.0,12.0,0.0,0.0,10.0,16.0,7.0,0.0,0.0,13.0,0.0,0.0,16.0,8.0,13.0,8.0,0.0,15.0,0.0,0.0,16.0,0.0,14.0,16.0,16.0,16.0,13.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,2,0,22,30,0.570839083015,267.0,80.1341934204,9.19588787174,47,14.1476830052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,12.0,0.0,0.0,11.0,12.0,6.0,16.0,13.0,0.0,9.0,16.0,13.0,14.0,16.0,16.0,16.0,16.0,16.0,7.0,0.0,8.0,16.0,6.0,11.0,9.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,4,0,21,30,1.57499992803,216.5,-63.4349517822,8.77345388581,58,13.4266735576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,12.0,0.0,0.0,12.0,15.0,11.0,0.0,10.0,15.0,6.0,16.0,14.0,7.0,0.0,11.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,6,1,19,30,0.507364995912,254.0,72.4744319916,10.6128283637,42,12.7830842431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,16.0,12.0,6.0,0.0,14.0,16.0,8.0,8.0,14.0,16.0,16.0,10.0,13.0,0.0,0.0,0.0,12.0,14.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,9,1,24,30,1.56595721677,353.5,-72.3498840332,10.8299145258,39,14.0491417555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,8.0,0.0,0.0,6.0,14.0,9.0,0.0,16.0,14.0,14.0,16.0,16.0,16.0,14.0,15.0,16.0,15.0,10.0,8.0,0.0,16.0,16.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,2,0,24,30,0.684365815075,292.5,84.8055706024,9.68774348229,49,15.1618972085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,14.0,0.0,0.0,0.0,11.0,16.0,10.0,0.0,6.0,0.0,7.0,15.0,16.0,11.0,15.0,11.0,10.0,13.0,16.0,16.0,16.0,0.0,8.0,13.0,16.0,11.0,7.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
366,7,0,20,30,0.655172413793,251.5,90.0,10.2183269377,50,13.6888204563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,16.0,12.0,0.0,9.0,16.0,9.0,0.0,0.0,16.0,16.0,16.0,14.0,16.0,11.0,7.0,14.0,16.0,10.0,0.0,0.0,14.0,16.0,14.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,2,0,24,30,0.688427307494,277.5,84.8055706024,10.1809502531,42,15.3645390559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,9.0,0.0,0.0,0.0,7.0,10.0,16.0,16.0,0.0,0.0,0.0,12.0,16.0,16.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,10.0,0.0,6.0,9.0,8.0,0.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
368,9,1,24,30,1.5645514978,361.5,-72.3498840332,10.7665313276,49,13.5961234423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,16.0,8.0,8.0,15.0,0.0,0.0,0.0,14.0,14.0,0.0,11.0,14.0,10.0,15.0,16.0,16.0,15.0,13.0,16.0,15.0,12.0,9.0,6.0,14.0,16.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,3,0,19,30,0.620689655172,236.0,90.0,9.76232451479,53,14.4649428569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,0.0,0.0,0.0,0.0,10.0,14.0,16.0,6.0,0.0,16.0,0.0,0.0,0.0,16.0,16.0,13.0,15.0,16.0,14.0,0.0,0.0,16.0,7.0,13.0,7.0,0.0,14.0,15.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,0,1,20,30,0.655172413793,449.5,90.0,12.3772734412,36,12.9881513755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,15.0,11.0,8.0,8.0,10.0,14.0,10.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,11.0,0.0,0.0,0.0,7.0,12.0,0.0,12.0,14.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,6,1,22,30,0.573149746077,342.5,60.642244339,11.8435445359,44,13.1980974758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,16.0,16.0,16.0,8.0,0.0,13.0,15.0,8.0,14.0,15.0,12.0,14.0,10.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,16.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,9.0,12.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,9,1,22,30,0.730909046583,334.5,68.7494945526,10.729934051,35,12.8966615549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,0.0,0.0,0.0,0.0,14.0,15.0,10.0,16.0,10.0,10.0,14.0,16.0,16.0,10.0,8.0,16.0,16.0,16.0,11.0,8.0,7.0,16.0,16.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,3,0,20,30,1.61622823266,223.5,-87.7093887329,10.0372180114,49,14.8614105374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,6.0,8.0,0.0,0.0,16.0,16.0,0.0,8.0,16.0,16.0,8.0,8.0,16.0,10.0,16.0,16.0,0.0,7.0,16.0,15.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,1,0,10,30,0.310344827586,185.5,90.0,10.2898761205,28,12.4015363327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,14.0,12.0,15.0,9.0,8.0,8.0,8.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,0,1,20,30,0.655172413793,433.0,90.0,11.9986379979,34,13.0065104047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,16.0,13.0,13.0,12.0,12.0,8.0,16.0,16.0,9.0,0.0,0.0,0.0,9.0,16.0,0.0,15.0,9.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,14.0,10.0,8.0,11.0,16.0,10.0,0.0,0.0,0.0,0.0,8.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,9,0,20,30,0.711409450104,245.5,68.1985931396,10.0551076165,43,12.4458855569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,16.0,0.0,0.0,11.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,11.0,6.0,0.0,6.0,7.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,3,0,19,30,0.620689655172,247.0,90.0,10.0345740265,56,13.3870280999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,7.0,0.0,0.0,0.0,0.0,10.0,16.0,16.0,13.0,14.0,8.0,0.0,9.0,16.0,12.0,16.0,16.0,12.0,15.0,16.0,16.0,7.0,0.0,13.0,7.0,0.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,3,0,20,30,0.655172413793,226.0,90.0,10.2349651523,57,14.3661886746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,0.0,11.0,16.0,12.0,12.0,9.0,14.0,12.0,0.0,0.0,16.0,0.0,7.0,9.0,11.0,15.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,13.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,4,0,22,30,1.49074088159,287.0,-61.9275131226,9.49229380182,73,13.0512697432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,10.0,15.0,16.0,16.0,0.0,0.0,11.0,16.0,14.0,6.0,13.0,16.0,12.0,16.0,11.0,0.0,0.0,8.0,15.0,16.0,13.0,6.0,0.0,8.0,16.0,13.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,9,0,18,30,0.545051721104,277.0,85.0302591324,10.0778397289,44,12.7215187177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,16.0,13.0,0.0,0.0,11.0,16.0,16.0,16.0,16.0,16.0,0.0,13.0,16.0,12.0,0.0,9.0,16.0,16.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,3,0,20,30,0.577348027214,246.5,85.2363581657,10.2682223995,48,14.6674745174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,0.0,7.0,0.0,0.0,6.0,16.0,16.0,10.0,10.0,16.0,16.0,0.0,6.0,16.0,16.0,16.0,14.0,0.0,13.0,16.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,5,0,20,30,0.655172413793,244.0,90.0,10.7973338485,47,15.7488327744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,0.0,0.0,6.0,14.0,16.0,8.0,0.0,16.0,0.0,0.0,0.0,16.0,16.0,6.0,0.0,16.0,0.0,0.0,6.0,16.0,16.0,7.0,0.0,9.0,15.0,12.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,8,2,20,30,1.7150259254,390.0,-84.8055725098,10.5924201378,43,14.6483250569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,12.0,11.0,6.0,6.0,16.0,16.0,8.0,16.0,16.0,8.0,15.0,16.0,13.0,9.0,16.0,12.0,16.0,0.0,10.0,16.0,14.0,10.0,16.0,14.0,16.0,16.0,14.0,0.0,0.0,14.0,16.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,9,1,22,30,0.660516576474,352.0,83.6598081589,11.5476796145,49,13.5067108353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,12.0,16.0,0.0,0.0,11.0,14.0,16.0,9.0,0.0,16.0,8.0,0.0,8.0,16.0,9.0,14.0,8.0,16.0,8.0,0.0,9.0,16.0,0.0,11.0,16.0,16.0,14.0,9.0,16.0,7.0,0.0,0.0,0.0,8.0,8.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,3,0,19,30,0.554330711855,235.5,84.5596680641,9.76028196928,46,14.2896989178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,10.0,10.0,16.0,8.0,0.0,7.0,0.0,0.0,11.0,16.0,16.0,16.0,16.0,16.0,13.0,0.0,8.0,16.0,0.0,8.0,6.0,6.0,13.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,7,0,20,30,0.655172413793,248.5,90.0,9.96535545386,56,14.7639302314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,11.0,0.0,7.0,12.0,16.0,10.0,0.0,11.0,16.0,16.0,13.0,8.0,16.0,8.0,0.0,15.0,14.0,6.0,0.0,0.0,16.0,16.0,16.0,16.0,6.0,0.0,0.0,0.0,16.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,4,0,21,30,1.48076915673,226.0,-59.036239624,9.07263670466,56,12.6963355664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,8.0,0.0,0.0,0.0,12.0,16.0,12.0,15.0,8.0,0.0,0.0,13.0,9.0,0.0,0.0,13.0,16.0,16.0,14.0,0.0,0.0,10.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,9,0,20,30,0.655172413793,267.0,90.0,9.79770146037,46,13.5059330643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,14.0,0.0,0.0,0.0,7.0,11.0,16.0,16.0,16.0,0.0,11.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,12.0,11.0,0.0,0.0,13.0,16.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,4,0,22,30,1.49999990307,285.5,-63.4349517822,9.87562873201,57,12.26395547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,7.0,16.0,16.0,16.0,7.0,0.0,0.0,8.0,16.0,10.0,8.0,16.0,10.0,0.0,10.0,16.0,0.0,0.0,0.0,16.0,16.0,16.0,12.0,6.0,0.0,14.0,16.0,16.0,14.0,7.0,0.0,0.0,0.0,13.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,0,1,20,30,1.63911863997,398.0,-81.4692306519,11.8741164872,39,13.0308339787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,9.0,14.0,16.0,13.0,16.0,10.0,16.0,8.0,0.0,0.0,0.0,0.0,9.0,16.0,6.0,14.0,0.0,0.0,0.0,8.0,15.0,12.0,0.0,7.0,13.0,12.0,14.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,2,0,24,30,0.682588645797,297.0,84.559668541,9.85364323547,36,15.6016429361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,16.0,0.0,0.0,0.0,9.0,16.0,16.0,16.0,16.0,12.0,8.0,14.0,16.0,16.0,6.0,15.0,16.0,16.0,16.0,12.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
392,9,0,20,30,0.62635663115,263.5,87.3974380493,10.7833124715,43,13.7672432515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,8.0,0.0,0.0,0.0,13.0,16.0,14.0,12.0,15.0,0.0,0.0,0.0,16.0,0.0,13.0,14.0,16.0,0.0,0.0,7.0,14.0,0.0,0.0,15.0,16.0,13.0,12.0,16.0,8.0,0.0,0.0,0.0,0.0,6.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,5,0,22,30,0.724137931034,269.0,90.0,9.98638251417,55,14.5785680287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,15.0,0.0,0.0,11.0,9.0,16.0,14.0,0.0,13.0,16.0,0.0,10.0,16.0,16.0,12.0,0.0,0.0,11.0,15.0,14.0,16.0,16.0,10.0,0.0,0.0,0.0,7.0,16.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,2,0,22,30,0.724137931034,281.0,90.0,9.96427512854,44,14.0961500281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,15.0,10.0,16.0,16.0,15.0,0.0,0.0,0.0,16.0,16.0,14.0,16.0,14.0,0.0,0.0,9.0,16.0,16.0,0.0,13.0,15.0,14.0,16.0,16.0,13.0,16.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,8,0,18,30,1.81481483667,300.0,-86.1859207153,9.91979810172,38,12.7641775839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,8.0,8.0,11.0,16.0,16.0,11.0,16.0,12.0,12.0,16.0,16.0,16.0,16.0,16.0,7.0,10.0,13.0,16.0,8.0,11.0,15.0,12.0,0.0,8.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,9,0,21,30,0.589785802018,258.5,81.4692344666,11.4072579657,52,13.219649255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,16.0,0.0,0.0,0.0,0.0,6.0,16.0,16.0,16.0,6.0,0.0,0.0,0.0,16.0,12.0,16.0,16.0,0.0,0.0,0.0,11.0,16.0,0.0,7.0,15.0,13.0,12.0,13.0,16.0,6.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,5,0,21,30,0.689655172414,272.0,90.0,9.71398073401,45,14.3113388688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,13.0,0.0,0.0,0.0,16.0,16.0,14.0,12.0,16.0,13.0,8.0,15.0,10.0,16.0,13.0,0.0,15.0,16.0,16.0,7.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,3,0,20,30,0.655172413793,290.0,90.0,11.0227544916,43,14.2690847772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,0.0,8.0,6.0,0.0,8.0,16.0,12.0,16.0,16.0,16.0,16.0,7.0,10.0,16.0,0.0,16.0,16.0,14.0,14.0,16.0,16.0,8.0,0.0,6.0,0.0,0.0,0.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,4,0,22,30,0.826210805575,245.5,53.9726295471,9.56887269692,55,12.6474483273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,6.0,0.0,0.0,6.0,15.0,15.0,0.0,16.0,10.0,0.0,6.0,15.0,11.0,0.0,0.0,13.0,16.0,16.0,16.0,0.0,0.0,0.0,6.0,15.0,16.0,10.0,0.0,0.0,0.0,0.0,6.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
